Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Trade Value
1,Animal Products,101,Animals; live,10101,Horses,572201483
1,Animal Products,101,Animals; live,10102,Bovine,58259938
1,Animal Products,101,Animals; live,10103,Pigs,481659553
1,Animal Products,101,Animals; live,10104,Sheep and Goats,408731
1,Animal Products,101,Animals; live,10105,Poultry,1929340
1,Animal Products,101,Animals; live,10106,Other Animals,37006667
1,Animal Products,102,Meat and edible meat offal,10201,Bovine Meat,141895
1,Animal Products,102,Meat and edible meat offal,10202,Frozen Bovine Meat,6551203
1,Animal Products,102,Meat and edible meat offal,10203,Pig Meat,87982447
1,Animal Products,102,Meat and edible meat offal,10204,Sheep and Goat Meat,18913550
1,Animal Products,102,Meat and edible meat offal,10205,Horse Meat,1497853
1,Animal Products,102,Meat and edible meat offal,10206,Edible Offal,1484470
1,Animal Products,102,Meat and edible meat offal,10207,Poultry Meat,548751571
1,Animal Products,102,Meat and edible meat offal,10208,Other Meat,43976202
1,Animal Products,102,Meat and edible meat offal,10209,Animal Fat,154548
1,Animal Products,102,Meat and edible meat offal,10210,Preserved Meat,9051365
1,Animal Products,103,Aquatic Animals,10301,Live Fish,570361070
1,Animal Products,103,Aquatic Animals,10302,Non-fillet Fresh Fish,189339630
1,Animal Products,103,Aquatic Animals,10303,Non-fillet Frozen Fish,2029206475
1,Animal Products,103,Aquatic Animals,10304,Fish Fillets,3407469268
1,Animal Products,103,Aquatic Animals,10305,Processed Fish,392259885
1,Animal Products,103,Aquatic Animals,10306,Crustaceans,703911176
1,Animal Products,103,Aquatic Animals,10307,Molluscs,1935512427
1,Animal Products,104,Edible Animal By-Products,10401,Milk,22464283
1,Animal Products,104,Edible Animal By-Products,10402,Concentrated Milk,56671349
1,Animal Products,104,Edible Animal By-Products,10403,Fermented Milk Products,13235890
1,Animal Products,104,Edible Animal By-Products,10404,Whey and other milk products,1712036
1,Animal Products,104,Edible Animal By-Products,10405,Butter,4427430
1,Animal Products,104,Edible Animal By-Products,10406,Cheese,4523109
1,Animal Products,104,Edible Animal By-Products,10407,Eggs,155816919
1,Animal Products,104,Edible Animal By-Products,10408,Processed Egg Products,18291170
1,Animal Products,104,Edible Animal By-Products,10409,Honey,228548516
1,Animal Products,104,Edible Animal By-Products,10410,Other Edible Animal Products,71017452
1,Animal Products,105,Other Animal Products,10501,Human Hair,4763912
1,Animal Products,105,Other Animal Products,10502,Pig Hair,72739586
1,Animal Products,105,Other Animal Products,10504,Animal Organs,941693370
1,Animal Products,105,Other Animal Products,10505,Bird Feathers and Skins,566202431
1,Animal Products,105,Other Animal Products,10506,Processed Bones,1885344
1,Animal Products,105,Other Animal Products,10507,Raw Bones,12914663
1,Animal Products,105,Other Animal Products,10508,Coral and Shells,10479896
1,Animal Products,105,Other Animal Products,10510,Pharmaceutical Animal Products,5147773
1,Animal Products,105,Other Animal Products,10511,Other Inedible Animal Products,224173516
2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",20601,Bulbs and Roots,12668427
2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",20602,"Other live plants, cuttings and slips;
mushroom spawn",283218654
2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",20603,Cut Flowers,123908857
2,Vegetable Products,206,"Live trees, plants, bulbs, roots and cut flowers",20604,Plant foliage,65717526
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20701,Potatoes,251799041
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20702,Tomatoes,230225620
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20703,Onions,2634449696
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20704,Cabbages,694462384
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20705,Lettuce,201143056
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20706,Root Vegetables,414026071
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20707,Cucumbers,41491099
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20708,Legumes,150700298
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20709,Other Vegetables,879873879
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20710,Frozen Vegetables,1206242535
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20711,Preserved Vegetables,151797828
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20712,Dried Vegetables,2086681975
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20713,Dried Legumes,473620087
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20714,Cassava,84598385
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20801,"Coconuts, Brazil Nuts, and Cashews",4718147
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,Other Nuts,734550693
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20803,Bananas,13336614
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,Tropical Fruits,114251545
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,1325408303
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,Grapes,1094399022
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,Melons,146963421
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,Apples and Pears,1918576588
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,Pitted Fruits,207161278
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,Other Fruits,417805381
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,Frozen Fruits and Nuts,240594893
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,Preserved Fruits and Nuts,33549016
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,194316551
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20814,Citrus and Melon Peels,6264804
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,144967274
2,Vegetable Products,209,"Coffee, tea, mate and spices",20902,Tea,1746442899
2,Vegetable Products,209,"Coffee, tea, mate and spices",20903,Maté,184194
2,Vegetable Products,209,"Coffee, tea, mate and spices",20904,Pepper,586528931
2,Vegetable Products,209,"Coffee, tea, mate and spices",20905,Vanilla,1086428
2,Vegetable Products,209,"Coffee, tea, mate and spices",20906,Cinnamon,168815530
2,Vegetable Products,209,"Coffee, tea, mate and spices",20907,Cloves,1592613
2,Vegetable Products,209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",4813627
2,Vegetable Products,209,"Coffee, tea, mate and spices",20909,Spice Seeds,63425374
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,955121386
2,Vegetable Products,210,Cereals,21001,Wheat,441543
2,Vegetable Products,210,Cereals,21002,Rye,21549
2,Vegetable Products,210,Cereals,21003,Barley,2508678
2,Vegetable Products,210,Cereals,21004,Oats,3203676
2,Vegetable Products,210,Cereals,21005,Corn,6268416
2,Vegetable Products,210,Cereals,21006,Rice,1139189488
2,Vegetable Products,210,Cereals,21007,Sorghum,10125229
2,Vegetable Products,210,Cereals,21008,Buckwheat,58390475
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,Wheat Flours,74584027
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,Cereal Flours,3597768
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,Cereal Meal and Pellets,40652766
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,63296926
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,Potato Flours,45842120
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,Legume Flours,35457050
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,Malt,171770809
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,277639823
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21109,Wheat Gluten,130486018
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21201,Soybeans,90214016
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21202,Ground Nuts,261823978
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21203,Copra,6069
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21204,Linseed,1952856
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21205,Rapeseed,786584
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21206,Sunflower Seeds,628328731
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21207,Other Oily Seeds,316209278
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21208,Oil Seed Flower,46213151
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21209,Sowing Seeds,253086753
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21210,Hops,632740
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21211,Perfume Plants,895473389
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21212,"Locust beans, seaweed, sugar beet, cane, for food",474728675
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21213,Cereal Straws,2840691
2,Vegetable Products,212,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",21214,Forage Crops,2480555
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21301,Insect Resins,23858842
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21302,Vegetable Saps,1507314547
2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,21401,Vegetable Plaiting Materials,108538820
2,Vegetable Products,214,Vegetable plaiting materials; vegetable products not elsewhere specified or included,21404,Other Vegetable Products,67617956
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31501,Pig and Poultry Fat,309512
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31502,"Bovine, Sheep, and Goat Fat",1525132
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31504,Fish oil,109947541
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31505,Wool Grease,44479505
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31506,Other Animal Fats,2468310
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31507,Soybean Oil,110175385
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31508,Ground Nut Oil,27704063
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31509,Pure Olive Oil,1140732
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31510,Olive Oil,237202
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31511,Palm Oil,21255434
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31512,Seed Oils,8563508
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31513,Coconut Oil,1108638
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31514,Rapeseed Oil,8978176
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31515,Other Pure Vegetable Oils,147546923
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31516,Other Vegetable Oils,109484437
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31517,Margarine,42541118
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31518,Inedible Fats and Oils,791642191
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31519,Stearic Acid,46556226
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31520,Glycerol,18100571
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31521,Waxes,50993288
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils and waxes",31522,Fat and Oil Residues,1555111
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",41601,Sausages,83204773
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",41602,Other Prepared Meat,1435207234
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",41603,Animal Extracts,45831394
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",41604,Processed Fish,3241876435
4,Foodstuffs,416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",41605,Processed Crustaceans,3335446872
4,Foodstuffs,417,Sugars and sugar confectionery,41701,Raw Sugar,78368243
4,Foodstuffs,417,Sugars and sugar confectionery,41702,Other Sugars,773296398
4,Foodstuffs,417,Sugars and sugar confectionery,41703,Molasses,1217956
4,Foodstuffs,417,Sugars and sugar confectionery,41704,Confectionery Sugar,888490377
4,Foodstuffs,418,Cocoa and cocoa preparations,41801,Cocoa Beans,43923
4,Foodstuffs,418,Cocoa and cocoa preparations,41802,Cocoa Shells,5634
4,Foodstuffs,418,Cocoa and cocoa preparations,41803,Cocoa Paste,7996283
4,Foodstuffs,418,Cocoa and cocoa preparations,41804,Cocoa Butter,39608971
4,Foodstuffs,418,Cocoa and cocoa preparations,41805,Cocoa Powder,17507925
4,Foodstuffs,418,Cocoa and cocoa preparations,41806,Chocolate,275354299
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,Malt Extract,402097434
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,Pasta,1031469794
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41903,Tapioca,16359758
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,Prepared Cereals,217962216
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,Baked Goods,510199114
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42001,Pickled Foods,138613853
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,Processed Tomatoes,666555836
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42003,Processed Mushrooms,689624055
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,Other Frozen Vegetables,360722920
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,Other Processed Vegetables,1735615831
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42006,Sugar Preserved Foods,150953259
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,Jams,75788772
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,Other Processed Fruits and Nuts,2562690608
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,Fruit Juice,581607205
4,Foodstuffs,421,Miscellaneous edible preparations,42101,Coffee and Tea Extracts,200546973
4,Foodstuffs,421,Miscellaneous edible preparations,42102,Yeast,371420205
4,Foodstuffs,421,Miscellaneous edible preparations,42103,Sauces and Seasonings,1400703042
4,Foodstuffs,421,Miscellaneous edible preparations,42104,Soups and Broths,108580548
4,Foodstuffs,421,Miscellaneous edible preparations,42105,Ice Cream,49258780
4,Foodstuffs,421,Miscellaneous edible preparations,42106,Other Edible Preparations,2168355603
4,Foodstuffs,422,"Beverages, spirits and vinegar",42201,Water,651322447
4,Foodstuffs,422,"Beverages, spirits and vinegar",42202,Flavored Water,212722088
4,Foodstuffs,422,"Beverages, spirits and vinegar",42203,Beer,249410344
4,Foodstuffs,422,"Beverages, spirits and vinegar",42204,Wine,26385738
4,Foodstuffs,422,"Beverages, spirits and vinegar",42205,Vermouth,1028997
4,Foodstuffs,422,"Beverages, spirits and vinegar",42206,Other Fermented Beverages,31673981
4,Foodstuffs,422,"Beverages, spirits and vinegar",42207,Alcohol > 80% ABV,307638378
4,Foodstuffs,422,"Beverages, spirits and vinegar",42208,Hard Liquor,503412566
4,Foodstuffs,422,"Beverages, spirits and vinegar",42209,Vinegar,25408554
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42301,Animal Meal and Pellets,11802761
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42302,Bran,21095366
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42303,Starch Residue,399290996
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42304,Soybean Meal,423463425
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42305,Ground Nut Meal,457432
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42306,Other Vegetable Residues,38245274
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42307,Wine Lees,3483
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42308,Other Vegetable Residues and Waste,102327078
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,Animal Food,2091096580
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42401,Raw Tobacco,572026942
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42402,Rolled Tobacco,286181848
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42403,Processed Tobacco,72521652
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52501,Salt,101343813
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52502,Iron Pyrites,4835469
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52503,Sulphur,3601415
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52504,Graphite,289518730
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52505,Sand,80966945
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52506,Quartz,154988869
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52507,Kaolin,144420082
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52508,Clays,295253582
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52509,Chalk,4837605
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52510,Calcium Phosphates,42320309
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52511,Barium Sulphate,97270654
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52512,Siliceous Fossil Meals,10981967
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52513,Pumice,56737785
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52514,Slate,16088637
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52515,"Marble, Travertine and Alabaster",26222167
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52516,Granite,69844803
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52517,Gravel and Crushed Stone,513641480
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52518,Dolomite,33660197
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52519,Magnesium Carbonate,632461996
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52520,Gypsum,22379866
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52521,Limestone,3321482
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52522,Quicklime,20530713
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52523,Cement,227308107
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52524,Asbestos,8460996
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52525,Mica,46427841
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52526,Soapstone,146449747
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52528,Borax,1294541
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52529,Feldspar,90303675
5,Mineral Products,525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52530,Other Mineral,178209421
5,Mineral Products,526,"Ores, slag and ash",52601,Iron Ore,1386798685
5,Mineral Products,526,"Ores, slag and ash",52602,Manganese Ore,9138411
5,Mineral Products,526,"Ores, slag and ash",52603,Copper Ore,16894902
5,Mineral Products,526,"Ores, slag and ash",52604,Nickel Ore,6149823
5,Mineral Products,526,"Ores, slag and ash",52605,Cobalt Ore,939297
5,Mineral Products,526,"Ores, slag and ash",52606,Aluminium Ore,138477295
5,Mineral Products,526,"Ores, slag and ash",52607,Lead Ore,1436123
5,Mineral Products,526,"Ores, slag and ash",52608,Zinc Ore,2814575
5,Mineral Products,526,"Ores, slag and ash",52609,Tin Ores,46843
5,Mineral Products,526,"Ores, slag and ash",52610,Chromium Ore,3952987
5,Mineral Products,526,"Ores, slag and ash",52611,Tungsten Ore,958965
5,Mineral Products,526,"Ores, slag and ash",52612,Uranium and Thorium Ore,86814
5,Mineral Products,526,"Ores, slag and ash",52613,Molybdenum Ore,23940646
5,Mineral Products,526,"Ores, slag and ash",52614,Titanium Ore,22726564
5,Mineral Products,526,"Ores, slag and ash",52615,"Niobium, Tantalum, Vanadium and Zirconium Ore",23295380
5,Mineral Products,526,"Ores, slag and ash",52616,Precious Metal Ore,857887
5,Mineral Products,526,"Ores, slag and ash",52617,Other Ores,7201115
5,Mineral Products,526,"Ores, slag and ash",52618,Granulated Slag,28973708
5,Mineral Products,526,"Ores, slag and ash",52619,Slag Dross,4859192
5,Mineral Products,526,"Ores, slag and ash",52620,"Non-Iron and Steel Slag, Ash and Residues",456937345
5,Mineral Products,526,"Ores, slag and ash",52621,Other Slag and Ash,85776385
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52701,Coal Briquettes,443506217
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52702,Lignite,3930411
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52703,Peat,2135531
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52704,Coke,850563466
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52705,Non-Petroleum Gas,214213
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52706,Tar,2178426
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52707,Coal Tar Oil,43479469
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52708,Pitch Coke,207482213
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52709,Crude Petroleum,381517773
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52710,Refined Petroleum,23930696918
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52711,Petroleum Gas,2369896118
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52712,Petroleum Jelly,566172866
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52713,Petroleum Coke,671585890
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52714,Asphalt,5522293
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52715,Asphalt Mixtures,6744667
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52716,Electricity,1505190097
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62801,Halogens,9171579
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62802,Sulfur,1908718
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62803,Carbon,581119515
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62804,Hydrogen,1440805368
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62805,Alkaline Metals,239363137
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62806,Hydrochloric Acid,6835671
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62807,Sulfuric Acid,35062008
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62808,Nitric Acids,7321056
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62809,Phosphoric Acid,413530959
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62810,Boron,5306181
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62811,Other Inorganic Acids,1069792294
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62812,Halides,108546372
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62813,Nonmetal Sulfides,15820126
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62814,Ammonia,6191779
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62815,Sodium or Potassium Peroxides,387859690
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62816,Magnesium Hydroxide and Peroxide,41406754
